EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-08-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DE BILT, NETHERLANDS (STAID: 162)
Blended and updated with sources:520 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   162,   520,20100913,   78,    0
   162,   520,20100914,  135,    0
   162,   520,20100915,  104,    0
   162,   520,20100916,   90,    0
   162,   520,20100917,   86,    0
   162,   520,20100918,   74,    0
   162,   520,20100919,   83,    0
   162,   520,20100920,  126,    0
   162,   520,20100921,   97,    0
   162,   520,20100922,   87,    0
   162,   520,20100923,  117,    0
   162,   520,20100924,  122,    0
   162,   520,20100925,   78,    0
   162,   520,20100926,   44,    0
   162,   520,20100927,   43,    0
   162,   520,20100928,   85,    0
   162,   520,20100929,   58,    0
   162,   520,20100930,   65,    0
   162,   520,20101001,   60,    0
   162,   520,20101002,  122,    0
   162,   520,20101003,  147,    0
   162,   520,20101004,  130,    0
   162,   520,20101005,  136,    0
   162,   520,20101006,  123,    0
   162,   520,20101007,   97,    0
   162,   520,20101008,  111,    0
   162,   520,20101009,   95,    0
   162,   520,20101010,   71,    0
   162,   520,20101011,   46,    0
   162,   520,20101012,   51,    0
   162,   520,20101013,   28,    0
   162,   520,20101014,   23,    0
   162,   520,20101015,   76,    0
   162,   520,20101016,   42,    0
   162,   520,20101017,  -10,    0
   162,   520,20101018,  -18,    0
   162,   520,20101019,   68,    0
   162,   520,20101020,   35,    0
   162,   520,20101021,   29,    0
   162,   520,20101022,   67,    0
   162,   520,20101023,   48,    0
   162,   520,20101024,   29,    0
   162,   520,20101025,    0,    0
   162,   520,20101026,   -1,    0
   162,   520,20101027,   67,    0
   162,   520,20101028,   89,    0
   162,   520,20101029,   59,    0
   162,   520,20101030,   69,    0
   162,   520,20101031,   54,    0
   162,   520,20101101,   50,    0
   162,   520,20101102,   83,    0
   162,   520,20101103,  107,    0
   162,   520,20101104,  145,    0
   162,   520,20101105,   94,    0
   162,   520,20101106,   74,    0
   162,   520,20101107,    8,    0
   162,   520,20101108,    3,    0
   162,   520,20101109,   42,    0
   162,   520,20101110,   24,    0
   162,   520,20101111,   34,    0
   162,   520,20101112,   98,    0
   162,   520,20101113,   88,    0
   162,   520,20101114,   84,    0
   162,   520,20101115,    2,    0
   162,   520,20101116,  -11,    0
   162,   520,20101117,    6,    0
   162,   520,20101118,   40,    0
   162,   520,20101119,   42,    0
   162,   520,20101120,   41,    0
   162,   520,20101121,   27,    0
   162,   520,20101122,   18,    0
   162,   520,20101123,   15,    0
   162,   520,20101124,    4,    0
   162,   520,20101125,    1,    0
   162,   520,20101126,  -28,    0
   162,   520,20101127,  -44,    0
   162,   520,20101128,  -52,    0
   162,   520,20101129,  -45,    0
   162,   520,20101130,  -37,    0
   162,   520,20101201,  -78,    0
   162,   520,20101202,  -79,    0
   162,   520,20101203,  -97,    0
   162,   520,20101204,  -63,    0
   162,   520,20101205,  -11,    0
   162,   520,20101206,  -33,    0
   162,   520,20101207,  -38,    0
   162,   520,20101208,  -47,    0
   162,   520,20101209,  -24,    0
   162,   520,20101210,  -10,    0
   162,   520,20101211,   60,    0
   162,   520,20101212,  -34,    0
   162,   520,20101213,  -65,    0
   162,   520,20101214,  -59,    0
   162,   520,20101215,  -57,    0
   162,   520,20101216,  -27,    0
   162,   520,20101217,  -56,    0
   162,   520,20101218,  -60,    0
   162,   520,20101219,  -57,    0
   162,   520,20101220, -111,    0
   162,   520,20101221,  -85,    0
   162,   520,20101222,  -29,    0
   162,   520,20101223,  -22,    0
   162,   520,20101224,  -24,    0
   162,   520,20101225,  -33,    0
   162,   520,20101226,  -59,    0
   162,   520,20101227,  -16,    0
   162,   520,20101228,   -3,    0
   162,   520,20101229,  -16,    0
   162,   520,20101230,  -55,    0
   162,   520,20101231,    6,    0
   162,   520,20110101,   -3,    0
   162,   520,20110102,   -7,    0
   162,   520,20110103,  -36,    0
   162,   520,20110104,   -1,    0
   162,   520,20110105,  -15,    0
   162,   520,20110106,   33,    0
   162,   520,20110107,   -5,    0
   162,   520,20110108,   49,    0
   162,   520,20110109,   10,    0
   162,   520,20110110,  -25,    0
   162,   520,20110111,   -3,    0
   162,   520,20110112,   29,    0
   162,   520,20110113,   83,    0
   162,   520,20110114,   75,    0
   162,   520,20110115,   70,    0
   162,   520,20110116,   80,    0
   162,   520,20110117,   50,    0
   162,   520,20110118,   19,    0
   162,   520,20110119,   14,    0
   162,   520,20110120,  -28,    0
   162,   520,20110121,  -38,    0
   162,   520,20110122,   22,    0
   162,   520,20110123,   23,    0
   162,   520,20110124,   45,    0
   162,   520,20110125,    7,    0
   162,   520,20110126,   -4,    0
   162,   520,20110127,  -31,    0
   162,   520,20110128,  -49,    0
   162,   520,20110129,  -56,    0
   162,   520,20110130,  -53,    0
   162,   520,20110131,  -29,    0
   162,   520,20110201,  -33,    0
   162,   520,20110202,   22,    0
   162,   520,20110203,   39,    0
   162,   520,20110204,   65,    0
   162,   520,20110205,  103,    0
   162,   520,20110206,   84,    0
   162,   520,20110207,   71,    0
   162,   520,20110208,  -28,    0
   162,   520,20110209,  -37,    0
   162,   520,20110210,   36,    0
   162,   520,20110211,   47,    0
   162,   520,20110212,   31,    0
   162,   520,20110213,   34,    0
   162,   520,20110214,   44,    0
   162,   520,20110215,   35,    0
   162,   520,20110216,   20,    0
   162,   520,20110217,    6,    0
   162,   520,20110218,    4,    0
   162,   520,20110219,    6,    0
   162,   520,20110220,  -24,    0
   162,   520,20110221,  -46,    0
   162,   520,20110222,  -64,    0
   162,   520,20110223,  -23,    0
   162,   520,20110224,    9,    0
   162,   520,20110225,   51,    0
   162,   520,20110226,   60,    0
   162,   520,20110227,   13,    0
   162,   520,20110228,   10,    0
   162,   520,20110301,   12,    0
   162,   520,20110302,  -14,    0
   162,   520,20110303,  -25,    0
   162,   520,20110304,  -37,    0
   162,   520,20110305,   -7,    0
   162,   520,20110306,  -28,    0
   162,   520,20110307,  -29,    0
   162,   520,20110308,  -13,    0
   162,   520,20110309,   43,    0
   162,   520,20110310,   43,    0
   162,   520,20110311,   10,    0
   162,   520,20110312,    7,    0
   162,   520,20110313,   91,    0
   162,   520,20110314,   83,    0
   162,   520,20110315,   79,    0
   162,   520,20110316,   47,    0
   162,   520,20110317,   45,    0
   162,   520,20110318,   45,    0
   162,   520,20110319,  -17,    0
   162,   520,20110320,  -28,    0
   162,   520,20110321,  -29,    0
   162,   520,20110322,  -12,    0
   162,   520,20110323,   25,    0
   162,   520,20110324,    0,    0
   162,   520,20110325,   36,    0
   162,   520,20110326,    7,    0
   162,   520,20110327,   -6,    0
   162,   520,20110328,  -19,    0
   162,   520,20110329,  -25,    0
   162,   520,20110330,    3,    0
   162,   520,20110331,   92,    0
   162,   520,20110401,   99,    0
   162,   520,20110402,   90,    0
   162,   520,20110403,   92,    0
   162,   520,20110404,   82,    0
   162,   520,20110405,   70,    0
   162,   520,20110406,  103,    0
   162,   520,20110407,   60,    0
   162,   520,20110408,   35,    0
   162,   520,20110409,   56,    0
   162,   520,20110410,   44,    0
   162,   520,20110411,   45,    0
   162,   520,20110412,   56,    0
   162,   520,20110413,   12,    0
   162,   520,20110414,   14,    0
   162,   520,20110415,   22,    0
   162,   520,20110416,   24,    0
   162,   520,20110417,   76,    0
   162,   520,20110418,   30,    0
   162,   520,20110419,   75,    0
   162,   520,20110420,   56,    0
   162,   520,20110421,   63,    0
   162,   520,20110422,   92,    0
   162,   520,20110423,   99,    0
   162,   520,20110424,   89,    0
   162,   520,20110425,   78,    0
   162,   520,20110426,   71,    0
   162,   520,20110427,   94,    0
   162,   520,20110428,  109,    0
   162,   520,20110429,  101,    0
   162,   520,20110430,   98,    0
   162,   520,20110501,   69,    0
   162,   520,20110502,   53,    0
   162,   520,20110503,   22,    0
   162,   520,20110504,    3,    0
   162,   520,20110505,    0,    0
   162,   520,20110506,   51,    0
   162,   520,20110507,  109,    0
   162,   520,20110508,  158,    0
   162,   520,20110509,  110,    0
   162,   520,20110510,  101,    0
   162,   520,20110511,   90,    0
   162,   520,20110512,   83,    0
   162,   520,20110513,   80,    0
   162,   520,20110514,   74,    0
   162,   520,20110515,   84,    0
   162,   520,20110516,  110,    0
   162,   520,20110517,  107,    0
   162,   520,20110518,  115,    0
   162,   520,20110519,   60,    0
   162,   520,20110520,   40,    0
   162,   520,20110521,   48,    0
   162,   520,20110522,  107,    0
   162,   520,20110523,  103,    0
   162,   520,20110524,   99,    0
   162,   520,20110525,   59,    0
   162,   520,20110526,  116,    0
   162,   520,20110527,   95,    0
   162,   520,20110528,   95,    0
   162,   520,20110529,  125,    0
   162,   520,20110530,   91,    0
   162,   520,20110531,   95,    0
   162,   520,20110601,   49,    0
   162,   520,20110602,   52,    0
   162,   520,20110603,  122,    0
   162,   520,20110604,  138,    0
   162,   520,20110605,  132,    0
   162,   520,20110606,  116,    0
   162,   520,20110607,  114,    0
   162,   520,20110608,  111,    0
   162,   520,20110609,   72,    0
   162,   520,20110610,   57,    0
   162,   520,20110611,   59,    0
   162,   520,20110612,   47,    0
   162,   520,20110613,  137,    0
   162,   520,20110614,  103,    0
   162,   520,20110615,   98,    0
   162,   520,20110616,  126,    0
   162,   520,20110617,  112,    0
   162,   520,20110618,  107,    0
   162,   520,20110619,  118,    0
   162,   520,20110620,  111,    0
   162,   520,20110621,  144,    0
   162,   520,20110622,  146,    0
   162,   520,20110623,  123,    0
   162,   520,20110624,  105,    0
   162,   520,20110625,  117,    0
   162,   520,20110626,  162,    0
   162,   520,20110627,  158,    0
   162,   520,20110628,  192,    0
   162,   520,20110629,  114,    0
   162,   520,20110630,   88,    0
   162,   520,20110701,   95,    0
   162,   520,20110702,   86,    0
   162,   520,20110703,   90,    0
   162,   520,20110704,   98,    0
   162,   520,20110705,   92,    0
   162,   520,20110706,  111,    0
   162,   520,20110707,  118,    0
   162,   520,20110708,  133,    0
   162,   520,20110709,  122,    0
   162,   520,20110710,   97,    0
   162,   520,20110711,   93,    0
   162,   520,20110712,  135,    0
   162,   520,20110713,  127,    0
   162,   520,20110714,  125,    0
   162,   520,20110715,  128,    0
   162,   520,20110716,  129,    0
   162,   520,20110717,  134,    0
   162,   520,20110718,  139,    0
   162,   520,20110719,  116,    0
   162,   520,20110720,  145,    0
   162,   520,20110721,  125,    0
   162,   520,20110722,  126,    0
   162,   520,20110723,  113,    0
   162,   520,20110724,  110,    0
   162,   520,20110725,   71,    0
   162,   520,20110726,  133,    0
   162,   520,20110727,  125,    0
   162,   520,20110728,  150,    0
   162,   520,20110729,  127,    0
   162,   520,20110730,  131,    0
   162,   520,20110731,   80,    0
   162,   520,20110801,   61,    0
   162,   520,20110802,  115,    0
   162,   520,20110803,  141,    0
   162,   520,20110804,  127,    0
   162,   520,20110805,  154,    0
   162,   520,20110806,  143,    0
   162,   520,20110807,  137,    0
   162,   520,20110808,  130,    0
   162,   520,20110809,  118,    0
   162,   520,20110810,   93,    0
   162,   520,20110811,  154,    0
   162,   520,20110812,  134,    0
   162,   520,20110813,  134,    0
   162,   520,20110814,  138,    0
   162,   520,20110815,  116,    0
   162,   520,20110816,  124,    0
   162,   520,20110817,  134,    0
   162,   520,20110818,  136,    0
   162,   520,20110819,   93,    0
   162,   520,20110820,   93,    0
   162,   520,20110821,  121,    0
   162,   520,20110822,  122,    0
   162,   520,20110823,  151,    0
   162,   520,20110824,  147,    0
   162,   520,20110825,  103,    0
   162,   520,20110826,  147,    0
   162,   520,20110827,  116,    0
   162,   520,20110828,  114,    0
   162,   520,20110829,   92,    0
   162,   520,20110830,   82,    0
   162,   520,20110831,   86,    0
   162,   520,20110901,   61,    0
   162,   520,20110902,   74,    0
   162,   520,20110903,  119,    0
   162,   520,20110904,  147,    0
   162,   520,20110905,  122,    0
   162,   520,20110906,  137,    0
   162,   520,20110907,  128,    0
   162,   520,20110908,  125,    0
   162,   520,20110909,  156,    0
   162,   520,20110910,  151,    0
   162,   520,20110911,  148,    0
   162,   520,20110912,  143,    0
   162,   520,20110913,  116,    0
   162,   520,20110914,  113,    0
   162,   520,20110915,   90,    0
   162,   520,20110916,   73,    0
   162,   520,20110917,  120,    0
   162,   520,20110918,   76,    0
   162,   520,20110919,   67,    0
   162,   520,20110920,  114,    0
   162,   520,20110921,  141,    0
   162,   520,20110922,   92,    0
   162,   520,20110923,   78,    0
   162,   520,20110924,   63,    0
   162,   520,20110925,   71,    0
   162,   520,20110926,  115,    0
   162,   520,20110927,  103,    0
   162,   520,20110928,   89,    0
   162,   520,20110929,  123,    0
   162,   520,20110930,  105,    0
   162,   520,20111001,   88,    0
   162,   520,20111002,   77,    0
   162,   520,20111003,   99,    0
   162,   520,20111004,  154,    0
   162,   520,20111005,  157,    0
   162,   520,20111006,   83,    0
   162,   520,20111007,   82,    0
   162,   520,20111008,   72,    0
   162,   520,20111009,   60,    0
   162,   520,20111010,  163,    0
   162,   520,20111011,  133,    0
   162,   520,20111012,   98,    0
   162,   520,20111013,   33,    0
   162,   520,20111014,   19,    0
   162,   520,20111015,    4,    0
   162,   520,20111016,   29,    0
   162,   520,20111017,   46,    0
   162,   520,20111018,   80,    0
   162,   520,20111019,   45,    0
   162,   520,20111020,   25,    0
   162,   520,20111021,   16,    0
   162,   520,20111022,   21,    0
   162,   520,20111023,   34,    0
   162,   520,20111024,   51,    0
   162,   520,20111025,   85,    0
   162,   520,20111026,   76,    0
   162,   520,20111027,   71,    0
   162,   520,20111028,   87,    0
